"PayPal recommends that you set up an additional User on your account at manager.paypal.com","PayPal empfiehlt dir, weitere Benutzer für dein Kundenkonto unter manager.paypal.com einzurichten."
"PayPal recommends you set up an additional User on your account at manager.paypal.com, instead of entering your admin username and password here. This will enhance your security and prevent service interruptions if you later change your password. If you do not want to set up an additional User, you can re-enter your Merchant Login here.","PayPal empfiehlt dir, weitere Benutzer für dein Kundenkonto unter manager.paypal.com einzurichten, anstatt deinen administrativen Zugang hier zu hinterlegen. Das erhöht die Sicherheit deines Kontos und vermeidet Unterbrechungen in der Verfügbarkeit, solltest du später einmal dein Passwort ändern. Wenn du keine zusätzlichen Benutzer für dein Händlerkonto einreichten möchtest, gib deinen Adminzugang hier erneut ein."
"Payment has been declined. Please try again.","Die Zahlung wurde abgelehnt. Bitte versuche es nochmal."
"Please agree to all the terms and conditions before placing the order.","Bitte lesen und akzeptiere alle AGB, bevor du deine Bestellung aufgeben."
"Please re-enable the previously enabled payment solutions.","Bitte aktiviere die zuvor aktiven Zahlungsarten erneut."
"Please select a shipping method...","Bitte wähle eine Versandart..."
"Please select region, state or province","Bitte wähle Region, Land oder Bundesland"
"Please update order data to get shipping methods and rates","Bitte aktualisiere deine Bestelldaten um die Versandarten und -kosten zu sehen"
"Process payments using your own internet merchant account.","Zahlungen über dein eigenes Internet Händlerkonto verarbeiten."
"Select a Payment Solution","Wähle eine Zahlart"
"Server Error. Please try again.","Server-Fehler. Bitte versuche es erneut."
"Sign a billing agreement to streamline further purchases with PayPal.","Unterzeichne eine Zahlungsvereinbarung, um künftige Zahlungen mit PayPal zu vereinfachen."
"Supporting of American Express cards require additional agreement. Learn more at <a href=""http://www.paypal.com/amexupdate"">http://www.paypal.com/amexupdate</a>.","Die Unterstützung von American Express Karten erfordert einen Ergänzungsvertrag. Erfahre mehr bei <a href=""http://www.paypal.com/amexupdate"">http://www.paypal.com/amexupdate</a>."
"The default number of child authorizations in your PayPal account is 1. To do multiple authorizations please contact PayPal to request an increase.","Der Standardwert für nachfolgende Authorisationen in deinem PayPal-Konto ist 1. Um weitere Authorisationen durchführen zu können, nimm bitte Kontakt zu PayPal auf und bitte um Erhöhung dieses Wertes."
"There is already another PayPal solution enabled. Enable this solution instead?","Es ist bereits eine PayPal Zahlart eingerichtet. Möchtest du stattdessen diese aktivieren?"
"There was an error processing your order. Please contact us or try again later.","Bei der Verarbeitung deiner Bestellung ist ein Fehler aufgetreten. Kontaktiere uns oder probiere es bitte später erneut."
"Unknown Error. Please try again later.","Unbekannter Fehler. Bitte versuche es später noch einmal."
"Unknown reason. Please contact PayPal customer service.","Grund nicht bekannt. Bitte kontaktiere den PayPal Kundenservice."
"Use colon to specify port. For example: ""test.example.com:5224"".","Verwende den Doppelpunkt, um einen Port festzulegen. Zum Beispiel: ""test.example.com:5224""."
"Would you like to sign a billing agreement to streamline further purchases with PayPal?","Möchtest du eine Zahlungsvereinbarung mit PayPal abschließen, um künftige Zahlungen zu vereinfachen?"
"You will be redirected to the PayPal website in a few seconds.","Du wirst in wenigen Sekunden zu PayPal weitergeleitet."
"You will be redirected to the PayPal website when you place an order.","Du wirst zur PayPal Webseite weitergeleitet wenn du die Bestellung abschließt."
"You will be redirected to the PayPal website.","Du wirst zur PayPal Webseite umgeleitet."
"You will be required to enter your payment details after you place an order.","Du musst deine Zahlungsdaten angeben, nachdem du die Bestellung aufgegeben hast."
