"Please enter password","Bitte gib dein Passwort ein"
"Please enter password to confirm rollback.","Bitte gib dein Passwort ein, um die Wiederherstellung zu bestätigen."
"Please enter valid password.","Bitte gib ein gültiges Passwort ein."
"Please make sure that your changes were saved before running the profile.","Bitte stelle sicher, dass deine Änderungen gespeichert wurden bevor du das Profil ausführst."
"Please make sure your passwords match.","Bitte stelle sicher, dass die beiden Passworte identisch sind."
"Please select a customer.","Bitte wähle einen Kunden"
"Please select an option.","Bitte wähle eine Option."
"Please select catalog searches.","Bitte wähle entsprechende Katalogsuchen aus"
"Please select customer(s).","Bitte wähle entsprechende Kunden aus"
"Please select message(s).","Bitte wähle die Nachricht(en)"
"Please select one of the above options.","Bitte wähle eine der oberen Optionen."
"Please select one of the options.","Bitte wähle eine der Optionen."
"Please select review(s).","Bitte wähle entsprechende Kundenmeinungen aus"
"Please select tag(s).","Bitte wähle entsprechende Schlagworte aus"
"Please specify backup creation options","Bitte gib die Optionen für das Erstellen des Backups an."
"Please specify the admin custom URL.","Bitte gib die individuelle Admin URL an."
"Please try to logout and sign in again.","Bitte versuche dich ab- und wieder anzumelden."
"Please type the letters from the image:","Bitte gib die Zeichen auf dem Bild ein:"
"Please use in this field only ""a-z,0-9,_"".","Bitte verwende in diesem Feld nur ""a-z,0-9,_""."
"Please use letters only (a-z) in this field.","Bitte trage nur Buchstaben (a-z) in dieses Feld ein."
"Please use numbers only in this field. Please avoid spaces or other characters such as dots or commas.","Bitte nur Ziffern in diesem Feld verwenden. Vermeide Leerzeichen oder andere Zeichen außer Punkt oder Komma."
"Please use this date format: dd/mm/yyyy. For example 17/03/2006 for the 17th of March, 2006.","Bitte verwende dieses Datumsformat: tt/mm/jjjj. Zum Beispiel 17/03/2006 für den 17. März 2006."
"Please, add some answers to this poll first.","Bitte füge erst einige Antworten zu dieser Umfrage hinzu."
"Please, select ""Visible in Stores"" for this poll first.","Bitte wähle für diese Umfrage zuerst ""Sichtbar in Store""."
"Some items in this order have different invoice and shipment types. You can create shipment only after the invoice is created.","Einige Artikel in dieser Bestellung haben unterschiedliche Rechnungs- und Versandarten. Du kannst den Versand erst nach Erstellung der Rechnung erstellen."
"The profile you are trying to save no longer exists","Das Profil, welches du zu speichern versuchst, existiert nicht mehr"
"To cancel pending authorizations and release amounts that have already been processed during this payment, click Cancel.","Zum Abbrechen anhängiger Genehmigungen und zur Freigabe von Beträge, die bereits während dieser Zahlung bearbeitet wurden, klicke auf Abbrechen."
"To use PayPal Payflow Link, you must configure your PayPal Payflow Link account on the PayPal website.","Um PayPal Payflow Link nutzen zu können, musst du einige Einstellungen in deinem PayPal Payflow Link Account auf der PayPal Website vornehmen."
"To use PayPal Payments Advanced, you must configure  your PayPal Payments Advanced account on the PayPal website.","Um PayPal Payments Advanced nutzen zu können, musst du einige Einstellungen in deinem PayPal Payments Advanced Account auf der PayPal Website vornehmen."
"Warning!\r\nThis action will remove this user from already assigned role\r\nAre you sure?","Warnung!\r\nDiese Aktion wird diesen Benutzer von einer bereits zugewiesenen Gruppenberechtigung entfernen\r\nBist du sicher?"
"Warning!\r\nThis action will remove those users from already assigned roles\r\nAre you sure?","Warnung!\r\nDiese Aktion wird diese Benutzer von einer bereits zugewiesenen Gruppenberechtigung entfernen\r\nBist du sicher?"
"Warning: Please do not close the window during importing/exporting data","Warnung: Bitte schließe das Fenster nicht während des Import-/Export Vorgangs"
"We appreciate our merchants\' feedback, please <a href=""#"" onclick=""surveyAction(\'yes\'); return false;"">take our survey</a> to provide insight on the features you would like included in Magento. <a href=""#"" onclick=""surveyAction(\'no\'); return false;"">Remove this notification</a>","Die Meinung unserer Kunden ist uns wichtig, bitte <a href=""#"" onclick=""surveyAction(\'yes\'); return false;"">nimm an unserer Umfrage teil</a> um Wünsche zu äußern. <a href=""#"" onclick=""surveyAction(\'no\'); return false;"">Diesen Hinweis ausblenden</a>"
"We\'re in our typing table, coding away more features for Magento. Thank you for your patience.","Wir arbeiten daran. Vielen Dank für deine Geduld."
"You cannot delete your own account.","Du kannst dein eigenes Konto nicht löschen."
"You have %s unread message(s).","Du hast %s ungelesene Nachricht(en)."
"You have %s unread message(s). <a href=""%s"">Go to messages inbox</a>.","Du hast %s ungelesene Nachrichten in <a href=""%s"">deinem Posteingang</a>"
"You have %s, %s and %s unread messages. <a href=""%s"">Go to messages inbox</a>.","Du hast %s, %s und %s ungelesene nachrichten in <a href=""%s"">deinem Posteingang</a>."
"You have logged out.","Du hast sich abgemeldet."
"You have not enough permissions to use this functionality.","Du besitzt nicht die ausreichende Berechtigung, um diese Funktion zu verwenden."
"You must have JavaScript enabled in your browser to utilize the functionality of this website.","Du musst JavaScript in deinem Browser aktivieren, um alle Funktionen in diesem Shop nutzen zu können."
"You need to specify order items.","Du musst Bestell-Artikel angeben."
"You will need to wait when the action ends.","Du musst auf den Abschluss des Vorgangs warten."
"Your answers contain duplicates.","Deine Antworten enthalten Duplikate."
"Your password has been updated.","Dein Passwort wurde geändert."
"Your password reset link has expired.","Dein Passwort-Zurücksetzen-Link ist abgelaufen."
"Your server PHP settings allow you to upload files not more than %s at a time. Please modify post_max_size (currently is %s) and upload_max_filesize (currently is %s) values in php.ini if you want to upload larger files.","Deine PHP-Einstellungen verbietet den Upload von höchstens %s. Bitte ändere die Werte für  post_max_size (momentan %s) und upload_max_filesize (momentan %s) in der php.ini wenn du größere Dateien hochladen möchtest."
"Your web server is configured incorrectly. As a result, configuration files with sensitive information are accessible from the outside. Please contact your hosting provider.","Dein Webserver ist falsch konfiguriert. Konfigurations-Dateien mit sensiblen Informationen sind von außen zugreifbar. Bitte kontaktiere deinen Hosting Provider."
